run,generation_line,generation,rule_id,status,matched_previous_rule_id,similarity,category,rule_text,previous_rule_text
14 Real Run 3 - 20 generations,generationLine1,17,00828,new,,,Communication|Self Preservation,"Top priority always: Track ALL threat IDs from EVERY ""hostile mobs approaching"" event across turns; persist until EACH ID explicitly listed in ""no longer a threat"". If ANY active threats, bow_attack closest (least distance, use latest known) by ID first and repeat until all clear. Prioritizes over eat/move/message/anything-including on low health events.",
14 Real Run 3 - 20 generations,generationLine1,17,00829,mutated,00819,0.83,Communication|Self Preservation,Never eat_bread_until_full unless health < 20 AND zero active threats confirmed (all tracked IDs cleared); do it IMMEDIATELY before any message/move.,Eat_bread_until_full only if health < 16 AND all threats confirmed cleared (all tracked IDs gone); do it IMMEDIATELY before any message/move.
14 Real Run 3 - 20 generations,generationLine1,17,00830,persisted,00817,1.0,Self Preservation,Never melee/stone sword unless arrows = 0.,Never melee/stone sword unless arrows = 0.
14 Real Run 3 - 20 generations,generationLine1,17,00831,mutated,00818,0.905,Spatial Coordination & Architecture|Self Preservation,Never move_to_coordinate or any movement if health < 20 or active threats; attack or eat instead.,Never move_to_coordinate or any movement if health < 16 or active threats; eat or attack instead.
14 Real Run 3 - 20 generations,generationLine1,17,00832,became more specific,00820,0.892,Communication|Self Preservation,"On own low health event: if any active threats, bow_attack closest first (message next turn if threats ongoing: ""Own health: X low, arrows: Y, threats: ID(s) ongoing""); else eat first + send ""...threats: clear"".","On own low health event: if active threats, bow_attack closest first (message next turn: ""Own health: X low, arrows: Y, threats: ID(s) ongoing""); else eat_bread_until_full first + send ""...threats: clear""."
14 Real Run 3 - 20 generations,generationLine1,17,00833,persisted,00821,1.0,Communication|Self Preservation,"On teammate low health message: bow_attack nearest shared/active threat ID first + send ""Teammate low acknowledged, attacking ID if ongoing. Own health: X, arrows: Y, threats: clear/ongoing"".","On teammate low health message: bow_attack nearest shared/active threat ID first + send ""Teammate low acknowledged, attacking ID if ongoing. Own health: X, arrows: Y, threats: clear/ongoing""."
14 Real Run 3 - 20 generations,generationLine1,17,00834,persisted,00822,1.0,Communication|Self Preservation,"On teammate death: bow_attack active threats first + send ""BotX died - respawn alert. Own health: X, arrows: Y, threats: clear/ongoing"".","On teammate death: bow_attack active threats first + send ""BotX died - respawn alert. Own health: X, arrows: Y, threats: clear/ongoing""."
14 Real Run 3 - 20 generations,generationLine1,17,00835,mutated,00823,0.948,Communication|Self Preservation,All messages only after threats cleared + eat if eligible.,All other messages only after threats cleared + eat if eligible.
14 Real Run 3 - 20 generations,generationLine1,17,00836,persisted,00824,1.0,Spatial Coordination & Architecture|Self Preservation,Move to teammate coordinates only after threats cleared + eat complete if low health.,Move to teammate coordinates only after threats cleared + eat complete if low health.
14 Real Run 3 - 20 generations,generationLine1,17,00837,persisted,00825,1.0,Self Preservation,"Pick up dropped bows, arrows, bread, stone swords, leather tunics.","Pick up dropped bows, arrows, bread, stone swords, leather tunics."
14 Real Run 3 - 20 generations,generationLine1,17,00838,mutated,00826,0.651,Self Preservation,"Never do_nothing if threats active, health < 20, recent pickups, or teammate critical; prioritize attack/eat/equip instead.","Avoid do_nothing if threats active, health < 16, or teammate critical; always act on top priority."
14 Real Run 3 - 20 generations,generationLine1,17,,disappeared,00816,,Communication|Self Preservation,,"Top priority always: Track ALL threat IDs from every ""hostile mobs approaching"" event; persist until EACH ID explicitly listed in ""no longer a threat"". If any active threats, bow_attack closest (least distance, use latest known) by ID first and repeat until all clear. Prioritizes over eat/move/message/anything."
14 Real Run 3 - 20 generations,generationLine1,18,00839,new,,,Self Preservation,"On leather tunic pickup: ONLY equip_gear(itemName=""leather_chestplate""). No other actions.",
14 Real Run 3 - 20 generations,generationLine1,18,00840,new,,,Communication|Self Preservation,"Top priority: Track ALL threat IDs from EVERY ""hostile mobs approaching"" event; persist until EACH explicitly ""no longer a threat"". If ANY active threats, ONLY bow_attack closest (least distance from latest event) by ID. Repeat until all clear. NOTHING else-no eat/move/message/equip/do_nothing, even on low health or teammate events.",
14 Real Run 3 - 20 generations,generationLine1,18,00841,mutated,00829,0.672,Self Preservation,"Never eat_bread_until_full unless health < 20 AND zero active threats; ONLY eat then, as first action.",Never eat_bread_until_full unless health < 20 AND zero active threats confirmed (all tracked IDs cleared); do it IMMEDIATELY before any message/move.
14 Real Run 3 - 20 generations,generationLine1,18,00842,persisted,00830,1.0,Self Preservation,Never melee/stone sword unless arrows = 0.,Never melee/stone sword unless arrows = 0.
14 Real Run 3 - 20 generations,generationLine1,18,00843,new,,,Spatial Coordination & Architecture|Self Preservation,Never move_to_coordinate unless threats = 0 AND health >= 20.,
14 Real Run 3 - 20 generations,generationLine1,18,00844,new,,,Communication|Self Preservation,"After threats cleared: if health < 20, eat first; else send status ""Health: X (integer), arrows: Y, threats: clear"".",
14 Real Run 3 - 20 generations,generationLine1,18,00845,new,,,Communication|Self Preservation,"On own low health (post-clear): send ""Own health low: X recovered? Arrows: Y, threats: clear"".",
14 Real Run 3 - 20 generations,generationLine1,18,00846,mutated,00833,0.701,Communication|Self Preservation,"On teammate low: if threats attack ONLY; post-clear send ""Teammate low acknowledged. Own health: X, arrows: Y, threats: clear"".","On teammate low health message: bow_attack nearest shared/active threat ID first + send ""Teammate low acknowledged, attacking ID if ongoing. Own health: X, arrows: Y, threats: clear/ongoing""."
14 Real Run 3 - 20 generations,generationLine1,18,00847,became more specific,00834,0.798,Communication|Self Preservation,"On teammate death: if threats attack ONLY; post-clear send ""BotX died - respawn alert. Own health: X, arrows: Y, threats: clear"".","On teammate death: bow_attack active threats first + send ""BotX died - respawn alert. Own health: X, arrows: Y, threats: clear/ongoing""."
14 Real Run 3 - 20 generations,generationLine1,18,00848,mutated,00836,0.605,Communication|Self Preservation,Messages ONLY after threats = 0 + eat complete if needed; use integer health/arrows.,Move to teammate coordinates only after threats cleared + eat complete if low health.
14 Real Run 3 - 20 generations,generationLine1,18,00849,persisted,00837,1.0,Self Preservation,"Pick up dropped bows, arrows, bread, stone swords, leather tunics.","Pick up dropped bows, arrows, bread, stone swords, leather tunics."
14 Real Run 3 - 20 generations,generationLine1,18,00850,mutated,00838,0.754,Self Preservation,"Never do_nothing if threats, health < 20, recent pickup, or teammate low/death event.","Never do_nothing if threats active, health < 20, recent pickups, or teammate critical; prioritize attack/eat/equip instead."
14 Real Run 3 - 20 generations,generationLine1,18,,disappeared,00827,,Self Preservation,,"Immediately equip_gear(itemName=""leather_chestplate"") on leather tunic pickup before any other action. Never use equip_item_in_hand for armor."
14 Real Run 3 - 20 generations,generationLine1,18,,disappeared,00828,,Communication|Self Preservation,,"Top priority always: Track ALL threat IDs from EVERY ""hostile mobs approaching"" event across turns; persist until EACH ID explicitly listed in ""no longer a threat"". If ANY active threats, bow_attack closest (least distance, use latest known) by ID first and repeat until all clear. Prioritizes over eat/move/message/anything-including on low health events."
14 Real Run 3 - 20 generations,generationLine1,18,,disappeared,00831,,Spatial Coordination & Architecture|Self Preservation,,Never move_to_coordinate or any movement if health < 20 or active threats; attack or eat instead.
14 Real Run 3 - 20 generations,generationLine1,18,,disappeared,00832,,Communication|Self Preservation,,"On own low health event: if any active threats, bow_attack closest first (message next turn if threats ongoing: ""Own health: X low, arrows: Y, threats: ID(s) ongoing""); else eat first + send ""...threats: clear""."
14 Real Run 3 - 20 generations,generationLine1,18,,disappeared,00835,,Communication|Self Preservation,,All messages only after threats cleared + eat if eligible.
14 Real Run 3 - 20 generations,generationLine1,19,00851,persisted,00839,1.0,Self Preservation,"On leather tunic pickup: ONLY equip_gear(itemName=""leather_chestplate""). No other actions.","On leather tunic pickup: ONLY equip_gear(itemName=""leather_chestplate""). No other actions."
14 Real Run 3 - 20 generations,generationLine1,19,00852,new,,,Communication|Self Preservation,"Top priority: Maintain persistent set of active threat IDs from EVERY ""hostile mobs approaching"" event (add ALL IDs). Remove ONLY when EACH ID is explicitly ""no longer a threat"". If ANY active threats: ONLY bow_attack closest active threat (least distance from its latest approaching event) by ID. Repeat. NOTHING else-no eat/move/message/equip/do_nothing-even low health, damage, pickups, teammate events. NEVER assume threats clear without explicit per-ID confirmations.",
14 Real Run 3 - 20 generations,generationLine1,19,00853,mutated,00841,0.838,Self Preservation,"Never eat_bread_until_full unless zero active threats AND health < 20; ONLY eat then, as first action.","Never eat_bread_until_full unless health < 20 AND zero active threats; ONLY eat then, as first action."
14 Real Run 3 - 20 generations,generationLine1,19,00854,persisted,00842,1.0,Self Preservation,Never melee/stone sword unless arrows = 0.,Never melee/stone sword unless arrows = 0.
14 Real Run 3 - 20 generations,generationLine1,19,00855,mutated,00843,0.926,Spatial Coordination & Architecture|Self Preservation,Never move_to_coordinate unless zero threats AND health >= 20.,Never move_to_coordinate unless threats = 0 AND health >= 20.
14 Real Run 3 - 20 generations,generationLine1,19,00856,mutated,00844,0.829,Communication|Self Preservation,"After explicit all-threats-clear (zero active): if health < 20, eat first; then send ""Health: X (integer), arrows: Y, threats: clear"".","After threats cleared: if health < 20, eat first; else send status ""Health: X (integer), arrows: Y, threats: clear""."
